tactic,counter,prob
ext x z,2,2.261138935681903e-05
"rw [smul_add, smul_add, add_add_add_comm, ← add_smul, hab, one_smul]",2,2.261138935681903e-05
"refine ⟨a • x + b • y', hs hy' ha hb hab, ?_⟩",2,2.261138935681903e-05
"obtain ⟨y', hy', rfl⟩ := hy",2,2.261138935681903e-05
let _ : UniformSpace α := ⊥,2,2.261138935681903e-05
rw [← Functor.map_id],2,2.261138935681903e-05
dsimp [appr],2,2.261138935681903e-05
rw [Finsupp.mem_supported] at hmmem,2,2.261138935681903e-05
rw [mkFactorOrderIsoOfFactorDvdEquiv_apply_coe],2,2.261138935681903e-05
apply le_trans _ (le_max_right _ _),2,2.261138935681903e-05
"obtain ⟨k, rfl⟩ := Nat.exists_eq_add_of_le h",2,2.261138935681903e-05
simpa using collinear_pair ℝ p₁ p₃,2,2.261138935681903e-05
"simp only [q, reverse_reverse]",2,2.261138935681903e-05
rw [Finset.forall_mem_insert] at H,2,2.261138935681903e-05
with_unfolding_all rfl,2,2.261138935681903e-05
have : Inhabited I := ⟨term I ho⟩,2,2.261138935681903e-05
delta append,2,2.261138935681903e-05
fin_cases j,2,2.261138935681903e-05
dsimp [Lifting.iso],2,2.261138935681903e-05
rw [eq_of_beq H] at hy,2,2.261138935681903e-05
intro Z g g' h,2,2.261138935681903e-05
simp_rw [smul_sub],2,2.261138935681903e-05
set m := p.rootMultiplicity t,2,2.261138935681903e-05
exact h.collinear,2,2.261138935681903e-05
"refine ⟨i, ?_⟩",2,2.261138935681903e-05
simp only [Multiset.mem_map],2,2.261138935681903e-05
contrapose! h_nz,2,2.261138935681903e-05
rwa [K_comp.measure_closure],2,2.261138935681903e-05
unfold pred,2,2.261138935681903e-05
cases s₁,2,2.261138935681903e-05
cases s₂,2,2.261138935681903e-05
apply qp,2,2.261138935681903e-05
simpa using h x,2,2.261138935681903e-05
rwa [ZMod.card] at h,2,2.261138935681903e-05
simp [inf_eq_min],2,2.261138935681903e-05
apply le_trans _ (le_max_left _ _),2,2.261138935681903e-05
"rwa [H, mem_zero] at h",2,2.261138935681903e-05
rw [abs_lt] at H₁ H₂ ⊢,2,2.261138935681903e-05
letI := Primcodable.subtype hp,2,2.261138935681903e-05
"simp only [Products.lt_iff_lex_lt, Set.mem_setOf_eq]",2,2.261138935681903e-05
"simp only [mem_image, forall_exists_index, and_imp, forall_apply_eq_imp_iff₂]",2,2.261138935681903e-05
rw [← P.sum_card_parts],2,2.261138935681903e-05
exact h.2 hi,2,2.261138935681903e-05
clear r x y,2,2.261138935681903e-05
simpa [hx] using h,2,2.261138935681903e-05
exact H.1.mul_left (ih H.2),2,2.261138935681903e-05
"refine ⟨a, ha, ?_⟩",2,2.261138935681903e-05
simp only [mfld_simps] at B,2,2.261138935681903e-05
intro X Y Z e f hf X' Z' i₁ i₂ f' H,2,2.261138935681903e-05
"rw [inter_comm, differentiableWithinAt_inter] at B",2,2.261138935681903e-05
simpa only [mfld_simps],2,2.261138935681903e-05
apply IsOpen.mem_nhds ((PartialHomeomorph.open_source _).preimage I.continuous_symm) mem.1,2,2.261138935681903e-05
induction' s using Multiset.induction_on with a s hs,2,2.261138935681903e-05
"simp only [isSelfAdjoint_iff, star_mul, star_star, mul_assoc, hx.star_eq]",2,2.261138935681903e-05
cases hm rfl,2,2.261138935681903e-05
refine ⟨forall_mem_image.2 fun x hx => forall_mem_image.2 fun y hy z hz => ?_⟩,2,2.261138935681903e-05
exact lfpApprox_mem_fixedPoint,2,2.261138935681903e-05
cases' h with _ h,2,2.261138935681903e-05
simp [covers_iff],2,2.261138935681903e-05
rw [Set.image_univ],2,2.261138935681903e-05
"dsimp only [homologyι, homologyIso]",2,2.261138935681903e-05
by_cases h0 : i = 0,2,2.261138935681903e-05
exact this.1.trans this.2.symm,2,2.261138935681903e-05
rw [← inv_one],2,2.261138935681903e-05
rw [replicate_succ],2,2.261138935681903e-05
have : u n ∈ T' := by rw [hu]; exact mem_range_self n,2,2.261138935681903e-05
rcases mem_insert_iff.1 this with h|h,2,2.261138935681903e-05
"obtain ⟨u, hu⟩ := l.exists_seq_tendsto",2,2.261138935681903e-05
convert h using 1 <;> abel_nf,2,2.261138935681903e-05
rwa [Measure.restrict_eq_self_of_ae_mem] at this,2,2.261138935681903e-05
simp [restrict_apply _ hi hj],2,2.261138935681903e-05
"simp only [← X.map_comp, ← op_comp, SimplexCategory.δ_comp_δ' H]",2,2.261138935681903e-05
"simp [hj, Fin.not_lt_zero] at H",2,2.261138935681903e-05
"simp only [setToSimpleFunc, smul_sum, smul_smul, mul_comm]",2,2.261138935681903e-05
"rw [smul_eq_map c f, map_setToSimpleFunc T h_add hf]",2,2.261138935681903e-05
by_cases H : p ∈ s,2,2.261138935681903e-05
refine' fun y₁ hy₁ y₂ hy₂ hy ↦ NNReal.coe_le_coe.2 (Finset.sup_mono_fun fun i _ ↦ _),2,2.261138935681903e-05
simp [h] at hp0,2,2.261138935681903e-05
cases h : l[n]? <;> simp [h],2,2.261138935681903e-05
apply Function.injective_of_subsingleton,2,2.261138935681903e-05
exact Nat.coprime_one_left _,2,2.261138935681903e-05
rw [Int.natAbs_one],2,2.261138935681903e-05
haveI := Fact.mk (I.measure_coe_lt_top μ),2,2.261138935681903e-05
rw [mem_interior_iff_mem_nhds],2,2.261138935681903e-05
rw [← Hgcd],2,2.261138935681903e-05
apply HasSubset.Subset.eventuallyLE,2,2.261138935681903e-05
exact isOpen_univ,2,2.261138935681903e-05
cases e₁,2,2.261138935681903e-05
"rw [← ofInt_eq_cast, ofInt, mk_eq_divInt, Rat.inv_divInt', divInt_eq_div, Nat.cast_one]",2,2.261138935681903e-05
simp [find_eq_iff],2,2.261138935681903e-05
"obtain ⟨R, hR, rfl⟩ := h",2,2.261138935681903e-05
induction xs <;> simp_all,2,2.261138935681903e-05
linarith [fract_lt_one x],2,2.261138935681903e-05
"have : (-2 : ℂ) * (n + 1) ≠ 0 :=
  mul_ne_zero (neg_ne_zero.mpr two_ne_zero) (Nat.cast_add_one_ne_zero n)",2,2.261138935681903e-05
exact relindex_mul_index bot_le,2,2.261138935681903e-05
"rcases mem_sUnion.1 hy with ⟨w, hw, hw'⟩",2,2.261138935681903e-05
rcases h.wbtw_or_wbtw_or_wbtw with (hw | hw | hw),2,2.261138935681903e-05
have a : HasDerivAt (fun y : ℂ => y * (2 * z)) _ x := hasDerivAt_mul_const _,2,2.261138935681903e-05
rw [Nat.cast_le] at hm ⊢,2,2.261138935681903e-05
simp_rw [snormEssSup],2,2.261138935681903e-05
rw [if_neg hf],2,2.261138935681903e-05
rw [map_eq_desc'_lift_left],2,2.261138935681903e-05
"rw [coeff_C, if_neg h]",2,2.261138935681903e-05
rw [mem_singleton],2,2.261138935681903e-05
"refine fun _ ↦ ⟨fun h x hx hxs ↦ hx ?_, fun h t ht hst ↦ hst.antisymm fun x hxt ↦ ?_⟩",2,2.261138935681903e-05
simp [cos],2,2.261138935681903e-05
exact by_contra fun hxs ↦ h x hxs (hP ht (insert_subset hxt hst)),2,2.261138935681903e-05
rw [h hxs (subset_insert _ _)],2,2.261138935681903e-05
rw [mem_closedBall_zero_iff],2,2.261138935681903e-05
rw [Nat.cast_lt] at hm ⊢,2,2.261138935681903e-05
"rw [← cons_snoc_eq_snoc_cons, snoc_init_self]",2,2.261138935681903e-05
exact c,2,2.261138935681903e-05
simp only [fun y => mul_comm y (2 * z)] at c,2,2.261138935681903e-05
field_simp at c,2,2.261138935681903e-05
exact zero_ne_one h,2,2.261138935681903e-05
"rw [neg_mul, Nat.cast_add_one]",2,2.261138935681903e-05
simp_all [coeff_one],2,2.261138935681903e-05
"simp [ht2, Prod.fst_sum, Prod.snd_sum]",2,2.261138935681903e-05
cases Discrete.ext _ _ (by assumption),2,2.261138935681903e-05
exact h.right,2,2.261138935681903e-05
exact fun hf ↦ hg (hf.congr hfg.symm),2,2.261138935681903e-05
"rintro ⟨e, e₁, e₂⟩",2,2.261138935681903e-05
exact mul_lt_mul_of_lt_of_le hya hzb,2,2.261138935681903e-05
"rw [← neg_neg x, neg_le_neg_iff, neg_neg]",2,2.261138935681903e-05
simp at hL,2,2.261138935681903e-05
apply HasStrictFDerivAt.hasFDerivAt,2,2.261138935681903e-05
exact Set.restrict_eq_iff.mpr hfg,2,2.261138935681903e-05
"simpa only [exists_prop, nhdsWithin_univ] using hf x",2,2.261138935681903e-05
contrapose! h with c,2,2.261138935681903e-05
exact pi_gt_three,2,2.261138935681903e-05
rw [T_def],2,2.261138935681903e-05
constructor <;> intro <;> infer_instance,2,2.261138935681903e-05
rw [← opow_succ],2,2.261138935681903e-05
"simp [minFac, minFacAux]",2,2.261138935681903e-05
refine Finset.induction_on t ?_ ?_,2,2.261138935681903e-05
exact hq _,2,2.261138935681903e-05
split_ifs at hba with h,2,2.261138935681903e-05
cases' a with a <;> cases' b with b,2,2.261138935681903e-05
apply countable_range,2,2.261138935681903e-05
exact Set.mem_image_of_mem _ <| hs ha hb,2,2.261138935681903e-05
haveI := FiniteDimensional.complete 𝕜 E,2,2.261138935681903e-05
"rw [select, coeff_mk, coeff_mk]",2,2.261138935681903e-05
"rw [← coe_toContinuousLinearMap A, adjoint_eq_toCLM_adjoint]",2,2.261138935681903e-05
exact (mul_lt_mul_left hr).mpr a_h_left,2,2.261138935681903e-05
"let ⟨_,b,_⟩ := f",2,2.261138935681903e-05
"simp only [RingHom.coe_comp, comp_apply] at this",2,2.261138935681903e-05
"let ⟨_,e,_⟩ := g",2,2.261138935681903e-05
"rw [← mul_assoc, ← a_eq, mul_one]",2,2.261138935681903e-05
rw [h.eq_orderOf],2,2.261138935681903e-05
"rintro h α ⟨a, f⟩",2,2.261138935681903e-05
"simp only [mem_smul_set, smul_eq_mul, mem_Iio]",2,2.261138935681903e-05
apply eventually_of_forall (fun t ↦ ?_),2,2.261138935681903e-05
change s.Infinite at hs,2,2.261138935681903e-05
exact contDiffWithinAt_const,2,2.261138935681903e-05
"simp [hs, count_apply_infinite]",2,2.261138935681903e-05
"exact ⟨x, subset_closure (by simp), by simp [hx]⟩",2,2.261138935681903e-05
split_ifs with hik,2,2.261138935681903e-05
exact Disjoint.inter_left _ (Disjoint.inter_right _ (hf_disj hij)),2,2.261138935681903e-05
intro H v,2,2.261138935681903e-05
"exact ⟨f x, hf x h⟩",2,2.261138935681903e-05
intro h a f haf,2,2.261138935681903e-05
erw [Iso.hom_inv_id_apply],2,2.261138935681903e-05
"rcases h a f xeq.symm with ⟨i, _, hi⟩",2,2.261138935681903e-05
rw [cauchySeq_iff] at hu,2,2.261138935681903e-05
refine Fin.cases ?_ (fun i => ?_) i,2,2.261138935681903e-05
exact finsuppTensorFinsupp'_symm_single_mul R ι κ i _ _,2,2.261138935681903e-05
"rintro ⟨a, f, xeq, h'⟩",2,2.261138935681903e-05
nth_rw 1 [← one_mul r],2,2.261138935681903e-05
"rw [disjoint_comm, singleton_disjoint]",2,2.261138935681903e-05
intro h p,2,2.261138935681903e-05
rw [supp],2,2.261138935681903e-05
"obtain ⟨κ, b⟩ := Module.Free.exists_basis (R := K) (M := V)",2,2.261138935681903e-05
"rw [prod_diff_prod, compl_eq_univ_diff]",2,2.261138935681903e-05
intro a b n hn,2,2.261138935681903e-05
rw [inv_le_inv _ h4],2,2.261138935681903e-05
"simp only [comp_apply, norm_one', ofAdd_zero]",2,2.261138935681903e-05
exact norm_mul_le' x y,2,2.261138935681903e-05
exact _root_.cast_eq_iff_heq,2,2.261138935681903e-05
"rw [forall_and, forall_const]",2,2.261138935681903e-05
"rw [Ne, rpow_eq_zero_iff, not_and_or]",2,2.261138935681903e-05
"obtain ⟨c', ⟨hc', lt_c⟩⟩ := sInf_lt_iff.mp h",2,2.261138935681903e-05
rw [Submodule.disjoint_def],2,2.261138935681903e-05
by_cases p : P <;> simp [p],2,2.261138935681903e-05
rw [Submodule.map_span],2,2.261138935681903e-05
apply ShortComplex.exact_of_f_is_kernel,2,2.261138935681903e-05
dsimp at k hk ⊢,2,2.261138935681903e-05
refine contMDiff_of_tsupport fun x hx => ?_,2,2.261138935681903e-05
have d₂0 : 0 < (d₂ : ℤ) := mod_cast Nat.pos_of_ne_zero h₂,2,2.261138935681903e-05
"rw [pow_succ, pow_succ']",2,2.261138935681903e-05
have d₁0 : 0 < (d₁ : ℤ) := mod_cast Nat.pos_of_ne_zero h₁,2,2.261138935681903e-05
dsimp at hγ,2,2.261138935681903e-05
"simp [min_def, if_pos h]",2,2.261138935681903e-05
simpa using hM,2,2.261138935681903e-05
apply continuousOn_extendFrom,2,2.261138935681903e-05
"obtain ⟨α, h₁, h₂⟩ := exists_leftFraction₂ L W f₁ f₂",2,2.261138935681903e-05
filter_upwards [hfg] with a ha,2,2.261138935681903e-05
"simpa [H, SimpleFunc.piecewise_apply] using hg p H",2,2.261138935681903e-05
have : s =ᶠ[𝓝 (F 0)] t := by convert h; simp [F],2,2.261138935681903e-05
exact lt_trans Nat.one_div_pos_of_nat h,2,2.261138935681903e-05
simp_rw [hf_eq],2,2.261138935681903e-05
exact hf.nonneg a _,2,2.261138935681903e-05
"rw [Function.onFun, Set.disjoint_prod]",2,2.261138935681903e-05
"refine ⟨h, not_and_or.1 fun h0 => ?_⟩",2,2.261138935681903e-05
"rintro f ⟨-, hf⟩",2,2.261138935681903e-05
intros t ht h,2,2.261138935681903e-05
"simp_rw [Integrable, hf.of_uncurry_left.aestronglyMeasurable, true_and_iff]",2,2.261138935681903e-05
refine eq_of_le_of_finrank_eq ?_ ?_,2,2.261138935681903e-05
"rcases h with ⟨m, h, hm⟩",2,2.261138935681903e-05
intros f hf_disj hf_meas h,2,2.261138935681903e-05
"rw [sup_comm, h i hi]",2,2.261138935681903e-05
"simp only [Nat.toDigitsCore, List.length]",2,2.261138935681903e-05
replace H := le_of_le_mul_right hy H,2,2.261138935681903e-05
"dsimp [toZMod, toZModHom]",2,2.261138935681903e-05
exact False.elim (hp₂.not_lt hs'),2,2.261138935681903e-05
intro r',2,2.261138935681903e-05
"rw [← tensor_comp, f.inv_hom_id]",2,2.261138935681903e-05
intros i j hij,2,2.261138935681903e-05
"simp only [Functor.comp_map, Iso.hom_inv_id_app_assoc]",2,2.261138935681903e-05
have hs' := hs.dist_lt_max_dist p,2,2.261138935681903e-05
exact fun y hy ↦ t_uniq y <| Presieve.isAmalgamation_sieveExtend x y hy,2,2.261138935681903e-05
simp_rw [eq_comm],2,2.261138935681903e-05
"obtain ⟨h0, h1⟩ := h0",2,2.261138935681903e-05
exact H _ hd _ hc,2,2.261138935681903e-05
"rw [aeval_algebraMap_apply, ← (algebraMap A B).map_zero, h.eq_iff]",2,2.261138935681903e-05
apply mem_supp,2,2.261138935681903e-05
linear_combination (norm := ring_nf) U_add_two R (n - 1),2,2.261138935681903e-05
"ext ⟨⟨x, y⟩⟩",2,2.261138935681903e-05
intros t1 t2 ht1 ht2,2,2.261138935681903e-05
induction x <;> rfl,2,2.261138935681903e-05
all_goals exact Left.nonneg_neg_iff.2 (le_of_lt (not_le.1 hr)),2,2.261138935681903e-05
let x_ext := Presieve.FamilyOfElements.sieveExtend x,2,2.261138935681903e-05
exact (Presieve.restrict_extend hx).symm,2,2.261138935681903e-05
have hx_ext := Presieve.FamilyOfElements.Compatible.sieveExtend hx,2,2.261138935681903e-05
exact mul _ _ ihx ihy,2,2.261138935681903e-05
exact mul_le_mul le_rfl (le_exp_log _) mgf_nonneg (exp_pos _).le,2,2.261138935681903e-05
"refine ⟨t, ?_, ?_⟩",2,2.261138935681903e-05
simp [h0] at hm,2,2.261138935681903e-05
exact Left.nonneg_neg_iff.2 (le_of_lt (not_le.1 hr)),2,2.261138935681903e-05
rw [h1] at h0 hm,2,2.261138935681903e-05
"refine ⟨hn, fun x m hx g => ?_⟩",2,2.261138935681903e-05
"obtain ⟨C, hC⟩ := h ε hε",2,2.261138935681903e-05
simp [hf_inj],2,2.261138935681903e-05
borelize β γ,2,2.261138935681903e-05
induction' l₁ with x l₁ IH,2,2.261138935681903e-05
let G : β → range g := rangeFactorization g,2,2.261138935681903e-05
apply ext_to_X' _ _ hj,2,2.261138935681903e-05
rw [← tsum_riemannZetaSummand hs],2,2.261138935681903e-05
"rw [Finset.sum_sigma', Finset.sum_sigma']",2,2.261138935681903e-05
"refine sum_nbij' (fun x ↦ ⟨x.2, x.1⟩) (fun x ↦ ⟨x.2, x.1⟩) ?_ ?_ (fun _ _ ↦ rfl) (fun _ _ ↦ rfl)
  (fun _ _ ↦ rfl) <;>
simp only [Finset.mem_Ico, Sigma.forall, Finset.mem_sigma] <;>
rintro a b ⟨⟨h₁, h₂⟩, ⟨h₃, h₄⟩⟩ <;>
omega",2,2.261138935681903e-05
rw [surjective_onto_range.range_eq],2,2.261138935681903e-05
intro l a,2,2.261138935681903e-05
"simp [h, testBit_two_pow_of_ne hij]",2,2.261138935681903e-05
"have hfg : ∀ s : Set α, MeasurableSet s → μ s < ∞ → (∫ x in s, (f - g) x ∂μ) = 0 := by
  intro s hs hμs
  rw [integral_sub' (hf_int_finite s hs hμs) (hg_int_finite s hs hμs),
    sub_eq_zero.mpr (hfg_eq s hs hμs)]",2,2.261138935681903e-05
letI := Classical.decEq E,2,2.261138935681903e-05
simpa using eq_inv_of_mul_eq_one_left h,2,2.261138935681903e-05
"have h₁ : ‖-x - y‖ = ‖x + y‖ := by rw [← neg_add', norm_neg]",2,2.261138935681903e-05
simp only [heq_iff_eq],2,2.261138935681903e-05
"have h₂ : ‖-x + y‖ = ‖x - y‖ := by rw [← neg_sub, norm_neg, sub_eq_neg_add]",2,2.261138935681903e-05
"rw [integral_sub' (hf_int_finite s hs hμs) (hg_int_finite s hs hμs),
  sub_eq_zero.mpr (hfg_eq s hs hμs)]",2,2.261138935681903e-05
"refine ⟨j, ?_⟩",2,2.261138935681903e-05
rw [norm_zero],2,2.261138935681903e-05
letI := pseudoMetrizableSpacePseudoMetric γ,2,2.261138935681903e-05
"rw [h₁, h₂, h₃, h₄]",2,2.261138935681903e-05
ext i',2,2.261138935681903e-05
rw [IsTuranMaximal] at h,2,2.261138935681903e-05
simp [bit1],2,2.261138935681903e-05
simpa using T.val.downward_closed hf f',2,2.261138935681903e-05
use G.preimage (f' ≫ f),2,2.261138935681903e-05
rwa [mul_smul],2,2.261138935681903e-05
refine IsEquivalent.add_isLittleO ?one ?two,2,2.261138935681903e-05
rw [add_pow],2,2.261138935681903e-05
"simp [mul_apply, hf, hg]",2,2.261138935681903e-05
haveI : Fintype G := @Fintype.ofFinite _ hu.finite_zmultiples.to_subtype,2,2.261138935681903e-05
"rw [polynomialZ, polynomial]",2,2.261138935681903e-05
lift A to ℝ≥0 using hA,2,2.261138935681903e-05
refine Polynomial.induction_on P (fun a => by simp) (fun f g hf hg => ?_) fun n a _ => by simp,2,2.261138935681903e-05
"rintro ⟨b, hbdd⟩",2,2.261138935681903e-05
simp [map_apply _ hf hi],2,2.261138935681903e-05
"rw [← rpow_eq_rpow_iff hz, rpow_self_rpow_inv hz]",2,2.261138935681903e-05
have : UniformGroup G := comm_topologicalGroup_is_uniform,2,2.261138935681903e-05
letI : UniformSpace G := TopologicalGroup.toUniformSpace G,2,2.261138935681903e-05
"refine (exact_iff _ _).2 ⟨w, ?_⟩",2,2.261138935681903e-05
"simp only [true_and_iff, Finset.mem_univ, eq_self_iff_true, exists_prop_of_true,
  Finset.mem_image, heq_iff_eq]",2,2.261138935681903e-05
rintro a h,2,2.261138935681903e-05
exact hσ,2,2.261138935681903e-05
rw [insertNth_of_length_lt _ _ _ hn],2,2.261138935681903e-05
rw [mem_support] at hx,2,2.261138935681903e-05
exact (Nat.lt_succ_self _).le,2,2.261138935681903e-05
"refine ⟨c⁻¹, ⟨by positivity, ?_⟩⟩",2,2.261138935681903e-05
"rw [← lift_natCast.{v,u}, lift_le]",2,2.261138935681903e-05
simp [col],2,2.261138935681903e-05
rwa [← hc],2,2.261138935681903e-05
exact h_inv _ ih,2,2.261138935681903e-05
rw [integral_eq_lintegral_of_nonneg_ae],2,2.261138935681903e-05
exact h_mul _ ih,2,2.261138935681903e-05
simp [Fin.ext_iff] at hjk,2,2.261138935681903e-05
"exact
  let ⟨c, cl, ac⟩ := this a ⟨d, dl, ad⟩
  ⟨c, Or.inl cl, ac⟩",2,2.261138935681903e-05
"rw [ne_comm, ← @vsub_ne_zero V, ← @vsub_eq_zero_iff_eq V, or_comm] at h0",2,2.261138935681903e-05
obtain _ | _ | k := k,2,2.261138935681903e-05
revert i₂,2,2.261138935681903e-05
"refine ⟨d, Or.inr ?_, ad⟩",2,2.261138935681903e-05
exact Seq.mem_cons_of_mem _ dS',2,2.261138935681903e-05
"obtain ⟨c, ⟨hc_pos, hc⟩⟩ := h",2,2.261138935681903e-05
rwa [degree_neg],2,2.261138935681903e-05
"rw [← neg_add', norm_neg]",2,2.261138935681903e-05
rw [length_insertNth _ _ hn],2,2.261138935681903e-05
"rw [← neg_sub, norm_neg, sub_eq_neg_add]",2,2.261138935681903e-05
rw [← padicNorm.dvd_iff_norm_le],2,2.261138935681903e-05
refine lt_of_le_of_lt ?_ hk,2,2.261138935681903e-05
"simp only [lt_def, le_def, ge_iff_le, Pi.eq_bot_iff, and_imp, forall_exists_index] at this",2,2.261138935681903e-05
"simp only [LinearMap.mul_apply, aeval_mul]",2,2.261138935681903e-05
linarith only [h],2,2.261138935681903e-05
rw [isSt_ofSeq_iff_tendsto] at hxr hys,2,2.261138935681903e-05
"simp (config := { contextual := true}) [Finset.subset_iff, not_imp_not]",2,2.261138935681903e-05
"refine ⟨c, List.mem_cons_self _ _, ?_⟩",2,2.261138935681903e-05
obtain _ | k := k,2,2.261138935681903e-05
"rw [← pow_add, Nat.sub_add_cancel h]",2,2.261138935681903e-05
rcases le_or_lt n l.length with hn | hn,2,2.261138935681903e-05
simpa only [cos_zero] using (cos_periodic.nat_mul n).sub_antiperiod_eq cos_antiperiodic,2,2.261138935681903e-05
exact add _ _ ihx ihy,2,2.261138935681903e-05
change Countable (span ℤ (Set.range (fractionalIdealLatticeBasis K I)) : Set (E K)),2,2.261138935681903e-05
exact hI haJ,2,2.261138935681903e-05
"have : Countable (span ℤ (Set.range (fractionalIdealLatticeBasis K I))).toAddSubgroup := by
  change Countable (span ℤ (Set.range (fractionalIdealLatticeBasis K I)) : Set (E K))
  infer_instance",2,2.261138935681903e-05
simp [iSup_of_empty'],2,2.261138935681903e-05
"refine IsBigO.mul_isLittleO (isBigO_refl _ _)
  (IsLittleO.inv_rev ?_ (by aesop (add safe eventually_of_forall)))",2,2.261138935681903e-05
rw [LinearMap.mem_ker],2,2.261138935681903e-05
"simp [eraseP_cons, h]",2,2.261138935681903e-05
congr 1 with y : 1,2,2.261138935681903e-05
apply mem_brange_self,2,2.261138935681903e-05
"erw [← comp_apply, Multiequalizer.lift_ι, Meq.equiv_symm_eq_apply]",2,2.261138935681903e-05
have hk : MeasurableSet k := by borelize E; exact haux.measurable (measurableSet_singleton _),2,2.261138935681903e-05
"rw [succ_le_iff, ← hf]",2,2.261138935681903e-05
have hz' := (re_le_abs _).trans hz.le,2,2.261138935681903e-05
let k := f ⁻¹' {0},2,2.261138935681903e-05
"simp [formPerm_eq_one_iff _ hl, -formPerm_cons_cons]",2,2.261138935681903e-05
"simp_rw [h, ae_zero, Filter.EventuallyEq]",2,2.261138935681903e-05
exact (hf.1.aemeasurable.div_const _).ennreal_ofReal,2,2.261138935681903e-05
specialize h H,2,2.261138935681903e-05
unfold transReflReparamAux,2,2.261138935681903e-05
"split_ifs <;> constructor <;> linarith [unitInterval.le_one t, unitInterval.nonneg t]",2,2.261138935681903e-05
exact Arrow.isoOfNatIso e (Arrow.mk f),2,2.261138935681903e-05
"simp (config := { contextual := true }) only [mem_filter, mem_sigma, and_self_iff,
forall_true_iff, mem_product]",2,2.261138935681903e-05
apply RingHom.isIntegral_of_surjective,2,2.261138935681903e-05
exact hs.one_mem,2,2.261138935681903e-05
"rw [pure_mul_pure, h, pure_one]",2,2.261138935681903e-05
rw [Multiset.mem_map] at hq,2,2.261138935681903e-05
rw [Nat.mul_one],2,2.261138935681903e-05
erw [Equiv.apply_symm_apply],2,2.261138935681903e-05
simp_rw [inter_eq_right.mpr Ioc_subset_Ioi_self],2,2.261138935681903e-05
"rw [Finset.sum, Multiset.map_map]",2,2.261138935681903e-05
exact continuousAt_ofReal_cpow_const _ _ (Or.inr <| ne_of_gt ht),2,2.261138935681903e-05
"rw [closure_image, ht.2]",2,2.261138935681903e-05
exact haux.measurable (measurableSet_singleton _),2,2.261138935681903e-05
induction' l with hd tl IH generalizing n,2,2.261138935681903e-05
erw [normEDS_ofNat],2,2.261138935681903e-05
rintro f g h,2,2.261138935681903e-05
rwa [natDegree_X_pow],2,2.261138935681903e-05
let H'' : Subgroup H := H'.comap H.subtype,2,2.261138935681903e-05
"have : H' = H''.map H.subtype := by simp [H'', h]",2,2.261138935681903e-05
"refine ⟨fun h => Or.inr h, ?_⟩",2,2.261138935681903e-05
"refine ⟨H.subtype '' S, ?_, ?_⟩",2,2.261138935681903e-05
"simp [H'', h]",2,2.261138935681903e-05
"rcases exists_ne (0 : E) with ⟨x, hx⟩",2,2.261138935681903e-05
"rw [← this, cmem.mul_eq]",2,2.261138935681903e-05
rw [Types.limit_ext_iff'] at t,2,2.261138935681903e-05
exact fun _ ↦ div_pos (exp_pos _) (integral_exp_pos hf),2,2.261138935681903e-05
"rw [gaussianReal_of_var_ne_zero _ hv, gaussianPDF_def]",2,2.261138935681903e-05
"obtain ⟨r, rfl⟩ := Quotient.mk_surjective a",2,2.261138935681903e-05
"rcases Classical.subtype_of_exists (h hy) with ⟨x, rfl⟩",2,2.261138935681903e-05
rw [← subset_zero],2,2.261138935681903e-05
"exact Tendsto.comp (g := fun z => z ^ 2)
  (tendsto_pow_atTop (by norm_num)) tendsto_log_atTop",2,2.261138935681903e-05
exact Int.cast_inj.mp,2,2.261138935681903e-05
exact e.surjective,2,2.261138935681903e-05
exact preimage_mono (subset_preimage_image _ _),2,2.261138935681903e-05
refine Finset.sum_image' _ fun b hb => ?_,2,2.261138935681903e-05
"rcases mem_range.1 hb with ⟨a, rfl⟩",2,2.261138935681903e-05
rw [Nat.mod_two_of_bodd],2,2.261138935681903e-05
"rw [coeff_X_pow, if_neg, zero_mul]",2,2.261138935681903e-05
apply csSup_of_not_bddAbove,2,2.261138935681903e-05
"rw [coeff_mul, Finset.sum_eq_zero]",2,2.261138935681903e-05
"refine ⟨fun h => ?_, fun h => ?_⟩ <;> ext",2,2.261138935681903e-05
refine Or.inr <| Tendsto.comp tendsto_norm_atTop_atTop ?_,2,2.261138935681903e-05
rw [isLittleO_const_left],2,2.261138935681903e-05
"refine ⟨c, ?_⟩",2,2.261138935681903e-05
apply ball_disjoint_ball,2,2.261138935681903e-05
apply isLUB_ciSup,2,2.261138935681903e-05
induction' a using Ordinal.induction with a IH,2,2.261138935681903e-05
"simp [subset_iff, Disjoint]",2,2.261138935681903e-05
apply inj,2,2.261138935681903e-05
"rintro ⟨i, j⟩ hij hne",2,2.261138935681903e-05
"refine ⟨rfl, ?_⟩",2,2.261138935681903e-05
delta invApp,2,2.261138935681903e-05
"rw [← NatIso.naturality_1 e f, ← NatIso.naturality_1 e g]",2,2.261138935681903e-05
rwa [insert_eq_of_mem hx],2,2.261138935681903e-05
apply hne,2,2.261138935681903e-05
rw [coeff_X_pow],2,2.261138935681903e-05
exact IsTheta.const_mul_right hp <| isTheta_refl _ _,2,2.261138935681903e-05
intro X B π _ _,2,2.261138935681903e-05
simpa [MapToEqualizer] using ha₂,2,2.261138935681903e-05
"let ⟨r, _, e⟩ := ord_eq α",2,2.261138935681903e-05
"simp only [norm_smul, Real.norm_eq_abs]",2,2.261138935681903e-05
